Run 1,,
1000,0.4981462161037987,0.7105263157894737
2100,0.5076437261547758,0.7192982456140351
3200,0.5068757074212756,0.7719298245614035
4300,0.5069739165478776,0.6644736842105263
5400,0.5086745963908361,0.8245614035087719
6500,0.5078434269971664,0.7192982456140351
7600,0.5079952535480581,0.7736842105263158
8700,0.5094753397881522,0.7697368421052632
9800,0.5067334804325799,0.7017543859649122
10900,0.5073353022029955,0.6842105263157895
Run 2,,
1000,0.49971829236278764,0.6907894736842105
2100,0.5081305447711788,0.7302631578947368
3200,0.5064353083503011,0.6684210526315789
4300,0.5068971366896747,0.7631578947368421
5400,0.5049389735411205,0.6929824561403509
6500,0.5048997356239043,0.6842105263157895
7600,0.5068128766868374,0.7236842105263158
8700,0.5068173214643783,0.6666666666666666
9800,0.5066880399427836,0.7368421052631579
10900,0.5064522551166939,0.6929824561403509
Run 3,,
1000,0.5010827681524012,0.6842105263157895
2100,0.5094135207428137,0.7105263157894737
3200,0.5075117424010778,0.7017543859649122
4300,0.5081085366752094,0.8508771929824561
5400,0.5077574077846231,0.8070175438596491
6500,0.5061507909208737,0.8157894736842105
7600,0.5072675171824755,0.7543859649122807
8700,0.5071669342082425,0.7192982456140351
9800,0.5091978229485161,0.8157894736842105
10900,0.5069097345401017,0.6754385964912281
Run 4,,
1000,0.4998195765072151,0.7368421052631579
2100,0.5081935047689199,0.7017543859649122
3200,0.5055887365571922,0.7828947368421053
4300,0.5081240708989666,0.7894736842105263
5400,0.508999268928874,0.6947368421052632
6500,0.5080868843647407,0.7456140350877193
7600,0.5073907466985031,0.8333333333333334
8700,0.5059403215152867,0.7280701754385965
9800,0.5079372725955132,0.7017543859649122
10900,0.5054217041118352,0.6842105263157895
Run 5,,
1000,0.4990270490644798,0.7017543859649122
2100,0.5076171022436253,0.7105263157894737
3200,0.5077962803239117,0.7105263157894737
4300,0.5061190743302929,0.7280701754385965
5400,0.5059541216327572,0.6842105263157895
6500,0.5047710890431806,0.6907894736842105
7600,0.5078145214552068,0.6929824561403509
8700,0.5071319909415206,0.6973684210526315
9800,0.50564013313951,0.7105263157894737
10900,0.5092062459292721,0.6666666666666666
Run 6,,
1000,0.5041360474980633,0.7631578947368421
2100,0.5070735072870117,0.7105263157894737
3200,0.50752895442705,0.7368421052631579
4300,0.5092878470125694,0.756578947368421
5400,0.5058155189161074,0.7543859649122807
6500,0.5064604344268816,0.7894736842105263
7600,0.5068530988028462,0.7473684210526316
8700,0.5064019779501772,0.7192982456140351
9800,0.5071092375387041,0.7105263157894737
10900,0.5072526366461265,0.7105263157894737
Run 7,,
1000,0.5014272757072274,0.7368421052631579
2100,0.509217788071943,0.7302631578947368
3200,0.508533270021116,0.7105263157894737
4300,0.5079168614059201,0.7105263157894737
5400,0.5085243900184692,0.8333333333333334
6500,0.5113586466692076,0.756578947368421
7600,0.5086748927921713,0.6666666666666666
8700,0.5045171811611564,0.7192982456140351
9800,0.5088595235898209,0.6842105263157895
10900,0.5031689412220923,0.6842105263157895
Run 8,,
1000,0.49830043788347106,0.7280701754385965
2100,0.5049312452240436,0.7526315789473684
3200,0.5110559739903227,0.7763157894736842
4300,0.5074762910768446,0.7105263157894737
5400,0.5080911530572193,0.7017543859649122
6500,0.506834507089493,0.8223684210526315
7600,0.5101696502150439,0.7828947368421053
8700,0.5079471560772458,0.7368421052631579
9800,0.5075519228873449,0.6789473684210526
10900,0.5078829334586957,0.7631578947368421
Run 9,,
1000,0.5026990099486293,0.7105263157894737
2100,0.504178153928916,0.7039473684210527
3200,0.5085076968842542,0.7456140350877193
4300,0.5065241669619095,0.6973684210526315
5400,0.5087864307767526,0.7456140350877193
6500,0.5079459418294596,0.7105263157894737
7600,0.506815790744634,0.7171052631578947
8700,0.5065633056422876,0.8421052631578947
9800,0.5062002133803036,0.6973684210526315
10900,0.506058551319701,0.6644736842105263
Run 10,,
1000,0.4982845498097232,0.7192982456140351
2100,0.50833007819888,0.7315789473684211
3200,0.505898957547572,0.7421052631578947
4300,0.5101043719597392,0.9013157894736842
5400,0.5068355921089304,0.6842105263157895
6500,0.508501054695203,0.7192982456140351
7600,0.5057067867272854,0.6644736842105263
8700,0.5062578320770835,0.7631578947368421
9800,0.5059441276178459,0.6842105263157895
10900,0.5090272357165023,0.7017543859649122
Run 11,,
1000,0.49847250508323887,0.7543859649122807
2100,0.506095961101051,0.6578947368421053
3200,0.5055727111002387,0.6754385964912281
4300,0.5076820919543213,0.7807017543859649
